sample	TCGA-KM-8442-01	TCGA-KN-8428-01	TCGA-KN-8430-01	TCGA-KL-8343-01	TCGA-KL-8324-01	TCGA-KN-8421-01	TCGA-KL-8333-01	TCGA-KM-8441-01	TCGA-KL-8335-01	TCGA-KN-8427-01	TCGA-KO-8407-01	TCGA-KL-8346-01	TCGA-KO-8405-01	TCGA-KO-8408-01	TCGA-KO-8410-01	TCGA-KO-8416-01	TCGA-KL-8338-01	TCGA-KO-8406-01	TCGA-KN-8432-01	TCGA-KL-8334-01	TCGA-KL-8332-01	TCGA-KO-8415-01	TCGA-KL-8330-01	TCGA-KM-8438-01	TCGA-KN-8434-01	TCGA-KN-8423-01	TCGA-KM-8476-01	TCGA-KN-8418-01	TCGA-KO-8413-01	TCGA-KO-8417-01	TCGA-KN-8425-01	TCGA-KO-8411-01	TCGA-KN-8424-01	TCGA-KL-8336-01	TCGA-KO-8403-01	TCGA-KN-8436-01	TCGA-KM-8439-01	TCGA-KN-8435-01	TCGA-KN-8429-01	TCGA-KL-8340-01	TCGA-KM-8440-01	TCGA-KM-8639-01	TCGA-KL-8329-01	TCGA-KN-8419-01	TCGA-KL-8328-01	TCGA-KL-8325-01	TCGA-KO-8409-01	TCGA-KM-8443-01	TCGA-KL-8337-01	TCGA-KL-8326-01	TCGA-KL-8344-01	TCGA-KL-8345-01	TCGA-KL-8341-01	TCGA-KL-8327-01	TCGA-KL-8342-01	TCGA-KL-8339-01	TCGA-KO-8404-01	TCGA-KO-8414-01	TCGA-KN-8426-01	TCGA-KN-8431-01	TCGA-KN-8433-01	TCGA-KL-8331-01	TCGA-KN-8437-01
14-3-3_beta-R-V	0.059905185	0.046959991	0.09188144	0.087689766	0.060939561	0.032406089	0.020962595	0.190226984	0.03667024	-0.018358167	0.031666234	0.047495203	0.01227908	0.022155819	-0.00853745	0.077498115	0.029162849	-0.04779695	0.052891716	0.110645144	0.085877362	0.039459345	0.066004775	0.195631385	0.144678323	-0.002538291	0.07143273	-0.086868192	0.21591674	0.064767021	0.042203941	0.05596709	-0.076996124	-0.156320185	-0.155765688	0.148895336	0.253705553	0.102665219	0.146891691	-0.003050026	0.121143754	0.150769136	0.023084679	0.05659365	0.002929507	-0.052053405	0.052184705	0.088957837	0.188142311	0.01516969	0.107420213	0.085040518	0.091298905	0.038885064	0.092484633	0	-0.041627339	-0.001466864	-0.214067167	-0.001773198	0.055344607	0.063353249	0.176250219
14-3-3_epsilon-M-C	-0.106994235	-0.221606272	-0.404189066	-0.121423123	0.115560626	0.015008675	-0.093983487	-0.896634376	0.502910626	-1.299077895	-0.115487172	0.56235334	0.209815342	0.182945522	-0.06970001	-0.542375274	0.264865705	0.096803353	-0.099188995	0.150058406	-0.189093084	0.026822151	-0.532338646	0.030488368	0.0027225	-0.333935536	-0.448848304	0.197770825	-0.030654647	-0.231340721	0.059128412	-0.39498001	0	-0.224090228	0.04622554	-0.774547262	-0.715663855	-0.064493976	0.384836355	0.610547455	0.551218948	-0.633964659	0.108826973	-0.022690178	0.147600726	-0.189685253	-0.06519392	0.663622447	0.178743547	0.117181359	-0.670832849	0.021278915	-0.271556091	-0.005089244	0.423330337	-0.134890729	-0.769305454	0.394935068	-0.082071799	0.193677388	-0.031838107	0.287763942	-0.995769823
14-3-3_zeta-R-V	-0.258279091	0.104062246	-0.319344954	-0.310561383	0.299021734	0.424715421	-0.11160436	-0.320214535	-0.364215175	0.50085118	-0.213747666	0.294733436	0.003730321	-0.043502305	-0.086798423	-0.409273861	0.038334943	-0.060242943	-0.210174982	0.08902385	0.27907957	0.095417266	-0.155251687	-0.065881237	0.085100011	-0.308800083	-0.358396751	-0.020721387	0.143211803	-0.381853736	0.040221951	-0.438504664	0.317544472	0.128795722	0.044262155	-0.330833367	-0.288586556	-0.169957281	0.262355248	0.366749451	0.238325291	0.112621872	0.146633037	-0.185890388	0.093430512	-0.279878666	-0.115688118	0.169511993	-0.262017744	-0.195266777	-0.301888222	-0.167667044	0.734652663	-0.384258471	0.048605562	-0.215647706	0.127336739	0.053104811	0.382116749	-0.340679986	-0.303834839	0.179954954	-0.297541604
4E-BP1-R-V	-0.18780435	0.601692485	0.394042388	-0.254844456	0.007337247	0.005890163	-0.373993093	0.675054463	0.292394293	1.24110162	-0.07777096	-0.027978517	-0.629923595	-0.249011913	-0.389131137	-0.103397268	-0.394227792	-0.18559749	-0.102798421	-0.049493508	-0.315983064	-0.122419031	-0.155542133	-0.315356683	0.016140555	-0.232911985	-0.103804786	0.057902882	-0.329243759	-0.123776111	-0.617009573	-0.091114251	-0.054711278	0.059742368	-0.300492436	0.316954376	0.385750548	0.194300315	0.142391436	-0.241404294	-0.18274055	-0.220085941	0.167559177	-0.061910202	0.231209626	-0.045329778	-0.108447113	-0.121657216	-0.240789604	-0.11323475	0.059655144	-0.071562719	0.284285705	-0.263081062	-0.293259826	0.422698671	0.698561532	-0.122737297	0.449834495	-0.206338001	0.089871092	-0.166704303	0.385783718
4E-BP1_pS65-R-V	-0.023852606	0.230645993	-0.082805943	0.069535385	0.109083801	-0.093951565	0.140190723	0.375873516	0.022855131	0.371705188	-0.317041804	-0.015140347	-0.253967315	0.007606118	-0.282481557	-0.055430689	-0.22095914	0.173402388	0.192274739	-0.051420134	-0.114792592	0.072551197	-0.053234132	-0.379824607	0.024893293	0.005902076	0.118381518	0.091895408	-0.213858453	0.092244093	-0.051793122	-0.132713286	0.089169647	0.026646604	0.00473589	-0.072117831	0.019553601	0.041573719	0.00515076	0.089768396	-0.098936405	0.580974124	0.053972624	0.186221235	0.312211767	-0.191458242	0.046965489	0	0.120595427	0.027126403	-0.14299916	0.003273149	0.009738159	-0.100310202	-0.110350298	-0.115145525	0.221223638	0.30944497	-0.080241091	0.066908055	0.323164929	-0.13882147	-0.030303346
4E-BP1_pT37_T46-R-V	0.420920896	0.318575013	0.083114594	0.382252621	-0.269626385	-0.114774793	0.125900201	0.461136967	-0.275968842	0.232341564	-0.304636176	-0.693513119	0.381622326	0.070074829	0.083848999	0.426617671	-0.520326594	0.868660266	-0.456149412	-0.805722303	-0.742604694	0.763731779	-0.76182529	-0.916159518	-0.246688927	0.368402851	0.13287621	-0.126459237	-0.13305408	0.256247162	-0.312638103	-0.214724685	0.711236184	0.11372134	0.218154151	0.016500842	0.171626601	-0.160059836	-1.114088283	-0.681916894	-0.631597251	-0.585452842	-0.650685629	-0.41529298	0.110599556	0.356869686	0.400314219	-0.80582823	-0.255410612	-0.252073196	-0.298594535	1.006150617	0.098538951	0.327582611	-0.580773129	-0.395987547	0.473908307	-0.114840132	-0.614632376	0	0.457984448	-0.847816949	0.096426017
4E-BP1_pT70-R-V	0.069463731	0.474474314	0.089806409	0.021596935	0.112109262	0.084612436	-0.018260009	0.512671028	0.088272589	0.173009271	-0.066740984	0.281953068	-0.048442809	-0.008511382	-0.111113788	0.000324079	-0.045753269	0.091517099	-0.139207487	0.100214591	0.041710369	0.213182271	0.043007693	0.076031939	-0.003133727	-0.234891021	-0.071141521	-0.15233155	0.089273767	-0.192106439	-0.139050327	-0.639780911	0.069347681	0.228349324	-0.181692103	-0.008034603	0.120714143	0.024846433	0.02119469	0.071324035	0.023569762	0.267541268	0.008493442	-0.053701989	0.477271717	-0.150328103	0.056248705	0.258659982	0.198163737	-0.008648479	0.053495463	0.192666246	0.335988501	-0.144187705	-0.105055144	0.126559556	1.056519717	0.076567998	0.060737149	-0.21372372	0.162881557	0.011387266	0.141170873
53BP1-R-E	0.084808845	0.103392494	0.159522326	0.180461993	0.450783511	-0.444421024	-0.028256093	-0.499983392	-0.455320539	0.368321012	0.103902081	0.234532338	0.130576259	0.506742583	-0.531253164	0.013473599	0.009892922	0.180441056	0.21390899	0.41678371	-0.024394928	-0.113810772	0.251062176	0.190739334	-0.071606218	-0.192930676	-0.137972176	0.364573321	-0.266258329	0.001894505	-0.305040048	0.030227983	0.325457237	0.182165022	0.289679819	0.024414057	-0.258617873	-0.126201838	0.154248437	-0.063999851	0.123289507	-0.464372883	0.083758668	-0.310064473	0.686959042	0.085399409	-0.046834944	0.11801797	-0.541441579	0.199961106	0.045106316	0.130985115	0.104599789	0.055677816	0.019780761	0.429726556	1.049794608	0.115254967	0.160230603	0.197853606	-0.610082157	0.342113626	-0.316015207
A-Raf_pS299-R-C	-0.027223369	-0.068779828	0.146322821	0.019555687	-0.07196929	0	0.092689643	0.24848834	0.125645603	-0.589472298	-0.096758369	-0.090178437	-0.005224032	-0.111892132	0.403212106	0.107690342	-0.073910059	0.114132539	0.111956005	0.046757798	0.038120163	0.005762607	0.04016917	-0.047281965	-0.040187106	0.018141456	0.087390984	-0.056905432	0.071325221	-0.00048008	-0.093821009	0.024238761	-0.007151074	-0.113410653	-0.035729325	0.134737248	0.12013832	0.099684433	0.076278666	0.066635924	-0.039391436	0.084408741	-0.055346843	0.109363926	-0.110689905	0.034896638	-0.024274054	0.367407387	0.011277047	-0.025634568	0.124927099	0.069018912	0.065421147	-0.082708511	-0.097775221	-0.069358297	-0.054711536	0.01550539	-0.068647501	-0.094581036	0.089192283	0.132883388	0.192541105
ACC_pS79-R-V	0.247511395	-0.585255186	0.08766641	0.700142936	-0.606484859	-0.380277151	0.493536279	0.63058014	-0.80816611	0.630093549	-0.118740142	-1.084574186	0.33542629	-0.194127105	0.009803173	0.442598003	-0.633904159	0.748922572	-0.234224186	-0.933859814	-0.66054742	0.188165733	-0.305875396	-0.911872341	-0.14080405	0.237621636	0.26076581	-0.129092099	-0.002802838	0.151603711	0.10570336	0.598380731	0.062850299	0.025692477	0.709101477	0.213945741	0.533622037	0.036422132	-1.314910241	-1.155986843	-0.656462359	-0.540756459	-0.631853488	-0.398344294	0.186104045	0.476589277	0.253701254	-0.826747384	-0.84690958	-0.128033039	0.305266276	1.199253931	0.347156397	0.371748764	-0.182565761	-0.511955734	-0.083189743	-0.536089798	0.079811958	0.145640784	-0.666393527	-0.44466417	0.424191088
ACC1-R-E	0.055688693	-0.213717738	-0.435739181	0.812040184	-0.028087086	-0.85939617	0.333774491	-0.279677406	-1.111034267	1.203775738	-0.285129237	-0.185260773	0.304679902	0.226011869	-0.710649911	0.264631879	-0.482805276	0.709512603	-0.737954079	-0.550210766	-0.513803175	0.253238806	-0.614765017	-0.639025957	0.064989713	0.049166524	-0.213061875	-0.116747285	0.006304543	-0.142628354	-0.122472935	0.432478375	-0.060854931	-0.108293816	0.828433708	-0.266162524	-0.277824521	-0.284621694	-1.384477623	-0.695909224	-0.853861795	-0.85202535	-0.546876164	-0.061910202	0.69655308	0.238513009	0.140232907	-0.372478165	-1.319731178	0.425827116	0.038962933	1.512349693	1.161494739	0.327471715	-0.078404523	-0.593959793	0.901983914	-0.50802219	0.341295839	0.067246987	-0.966451776	-0.449265682	-0.263665866
Acetyl-a-Tubulin-Lys40-R-C	-0.85582305	0.854951509	-0.155209075	0.301333201	0.122582	0.224566666	-0.711357118	-0.368873243	-0.294924512	-0.666970618	-0.240558381	0.57536039	-0.593884361	1.137207501	-0.852665689	-0.180714588	0.073819912	-0.292003779	0.018057105	0.244228615	-0.801901441	0.283602858	0.283631882	-0.241950242	-0.168386967	0.062650816	-0.3664514	0.25279767	0.188631888	-0.03352533	0.308214029	-0.213676115	-0.163433359	0.199075791	-0.091034256	-0.286493153	0.026463766	-0.062029514	0	0.657461719	0.44555491	0.448077499	0.675295987	-0.27717099	-0.096387491	-0.247483502	-0.09868062	-0.028254775	0	0.283812932	0.044526748	-0.665449778	-0.020952401	-0.890296337	-0.653065551	-1.036489935	0.185115381	0.611417816	0.330344931	0.362993119	-0.010724921	0.226345876	-0.121317609
ACVRL1-R-C	-0.012050296	0.206183584	0.111084547	-0.195328125	-0.152263334	0.234121517	-0.210961491	0.142638136	0.201854639	-0.341398156	0.069784368	0.149335669	-0.103927113	-0.088302154	-0.098508022	0.05302409	0.189989252	-0.120038842	0.103698424	0.025727964	0.19175081	0.077432013	0.068635396	0.130549637	0.276029939	-0.145773465	-0.000388206	-0.135964853	0.09427812	-0.01824815	0.02705693	0.090051541	0.03945129	-0.007102844	-0.129190357	0.110226893	0.205980658	0.197514162	0.163210324	0.504587784	0.19360372	0.293332342	0.121911413	-0.000989582	-0.104270203	-0.150394871	-0.144629608	0.213185651	0.347870573	-0.025980906	-0.060406372	-0.03618266	-0.004104905	-0.044777245	0.150708228	0.109962249	0	0.225320683	-0.155633267	0.068138184	0.31263401	0.102536851	0.108822197
ADAR1-M-V	-0.077296711	0.107610116	-0.064532858	0.06575564	-0.030521879	-0.023407089	-0.186560656	-0.237883473	0.096524807	0.136925285	-0.049171984	0.207591657	0.068677955	0.065577175	-0.058519849	-0.104323477	0.064381858	-0.066057735	-0.104330456	0.045626316	0.055578167	0.034414505	0.007350214	-0.01119381	0.020473318	-0.101205167	-0.200183043	0.008971907	-0.156378514	-0.067689265	0.009636838	-0.063233249	-0.176210501	-0.099579309	0.080090148	-0.111636769	-0.096668532	0.01788268	0.152252334	0.254981845	0.034694182	-0.047142272	0.023640064	-0.056902195	0.085180747	-0.148066966	-0.028146094	0.113440386	0.108068103	-0.01427289	-0.222539643	-0.071717403	-0.061314643	-0.006171683	0.078895891	0.071373035	0.059186726	-0.02764234	-0.036910851	0.03214177	-0.057365595	0.005542204	-0.138558777
Akt-R-V	0.36983933	-0.338254427	-0.080310497	-0.026616699	0.38441068	-0.344796262	0.255657977	-0.406323857	-0.673642159	0.025242309	-0.083636342	-0.011754483	0.439963954	0.02628922	0.60759291	0	-0.096059943	0.257754788	0.228397269	-0.272746934	0.194115754	-0.003087674	-0.174069937	0.061062521	-0.010335142	0.615649417	0.114464136	0.199719527	0.38906501	0.106774245	0.358625279	-0.08061445	0.380985426	0.160666653	0.417295159	-0.159929764	-0.280770574	-0.217182777	-0.541015899	0	-0.116917995	-0.743215304	0.010337556	0.094023307	0.09205322	0.193091503	0.386245048	-0.396814044	-0.289123307	-0.202539694	-0.363021613	-0.130704884	0.148229258	0.070446998	-0.134835639	-0.498966934	-0.033134794	0.275684119	0.10670013	0.213672714	-0.188648814	0.005032047	-0.298990152
Akt_pS473-R-V	0.053700043	-0.101405607	0.673750607	-0.088935714	-0.467637711	0.173745855	-0.313224083	0.937876722	-0.258789904	-0.090658937	0.393455162	-0.612175575	-0.081118759	-0.002262195	0.607496527	0.443533688	-0.191843066	0	0.172334707	-0.59796434	-0.282760264	0.108998453	0.192244008	-0.250959648	-0.003571556	0.111562599	0.419003414	-0.131476361	-0.027407224	0.274633937	0.108143765	0.436412554	-0.401050608	0.228349324	-0.438019268	0.710582927	0.819493247	0.512446987	-0.661114943	-0.614628846	-0.155070461	0.101849922	-0.247415675	0.206158827	-0.274713587	0.384019354	0.094978456	-0.470241671	-0.329629934	0.34240965	0.492643856	-0.106775182	-0.137651348	0.258574347	-0.252844728	0.018320458	-0.398117368	-0.288910352	-0.502131717	0.068546701	0.096016979	-0.155927968	0.795568753
Akt_pT308-R-V	-0.207757483	0.278711011	0.028411537	-0.296300974	-0.274426302	-0.071194535	-0.064372873	0.13017676	-0.380481294	0.707915204	-0.014439627	-0.244417049	0	0.093221276	0.533347781	-0.105565834	-0.420889197	-0.320194643	0.123777633	-0.577564311	-0.624959934	0.314453094	-0.14957093	-0.042438927	-0.280778154	0.297599116	-0.104875708	0.11550494	0.519431991	0.12612263	0.699789188	0.043208009	0.003200968	0.231789149	-0.312682832	-0.054343625	0.062564776	-0.170744861	-0.430135504	-0.613664414	-0.369342426	-0.171864468	-0.436683362	-0.163713125	-0.058071789	0.233560512	0.266925089	-0.393272642	-0.29432689	-0.143828903	-0.017468108	0.181210006	-0.485167977	-0.179669144	-0.159619003	-0.254630113	0	0.230044703	0.166567582	0.155642416	0.051276937	-0.461155561	0.014969481
alpha-Catenin-M-V	-0.046171095	-0.131905184	0.032207349	-0.053163074	-0.100558357	-0.046613363	-0.191581792	-0.152396673	0.141162685	-0.710356055	0.007199533	0.175309887	0.131274846	0.108956765	0.049804683	-0.030982221	0.197042048	0.046314036	-0.114178199	0.045467734	-0.01856408	-0.037431696	-0.01695827	-0.133886966	0.044524357	-0.022898205	-0.095257431	0.013445202	-0.071159833	0.02049454	0.054140517	-0.041933025	-0.210406842	-0.255128344	-0.028292233	0	-0.012267299	0.031075446	0.215713245	0.255029693	0.035143746	0.034931789	0.005229073	-0.044392028	-0.027202332	-0.018339876	-0.05713377	-0.111252369	0.036729933	-0.073985399	-0.094297794	-0.027627695	-0.092808393	0.00074121	0.058996252	0.012726761	-0.586569029	-0.130494158	-0.083633163	-0.012928955	-0.020452047	0.057590309	0.00411358
AMPK_alpha-R-C	0.175027719	-0.757146361	-0.478294999	-0.002745983	0.010290389	-0.697723061	0.247491449	-0.800110772	-0.859565125	-0.524456584	-0.08740274	-0.160064931	0.715997431	0.08947827	0.028324787	-0.219194177	-0.207837747	0.67146404	0.66692846	-0.222673872	-0.208238255	-0.134698828	-0.173642241	-0.409635562	-0.230916185	-0.065209891	0.186620735	0.113496778	0.745530392	-0.156350643	0.386813326	0.076467556	0.487985346	-0.027917472	0.487239914	-0.865662865	-0.676145549	-0.550763873	-0.118907579	0.00207671	-0.166739816	-0.929141574	0.117298079	-0.393545686	0.354322563	0.207932694	-0.045480702	-0.333412922	-0.719441153	-0.408192843	-0.648888416	0	-0.588397605	0.090826553	-0.069301183	-0.667603245	-0.675209669	0.531096291	0.347461546	-0.002513516	-0.541657607	0.29155509	-1.409666405
AMPK_pT172-R-V	1.11511695	-1.036301148	-0.151029988	1.168749155	-1.122517981	-1.074257468	1.503515386	0.073551598	-1.277152761	1.082301276	0.220152305	-1.701409481	1.002534642	-0.428646653	1.559747191	0.29354497	-0.950601708	1.029361382	0.376096632	-0.726390012	-0.865674073	-0.285782373	-1.229832565	0.083340617	-0.358158696	1.22419112	0.478978964	0.435364903	0.119889911	-0.095299912	0.474034939	0.563551929	0.941464776	0.823466417	0.949465497	-0.168436967	0.168331182	-0.561923005	-0.176046797	-1.312577106	-0.909167235	-1.195939064	-0.478062295	0.096408732	0.507620666	0.568507676	0.556467237	-0.863158771	-1.121477978	-0.030897503	0.458671073	0.838589579	-0.002540467	-0.144535146	-0.135911531	-1.195719503	-0.265253318	-0.222007389	0.343494577	-0.443287226	-0.911622603	-0.355205201	-0.122260662
Annexin-1-M-E	-0.26372117	0.175120884	0.461869574	-0.106462423	-0.653979484	0.102863602	-0.250469017	0.474591024	0.03667024	1.051495257	0.269491118	-0.568617567	-0.184352153	-0.473999803	-0.23106183	0.555795659	-0.051028175	0.161349331	-0.070158204	0.241605559	-0.314686143	0.157675605	0.11424705	-0.331409211	0.339708047	-0.077003189	0.213271876	-0.262238009	0.093466629	0.226985268	0.112951555	0.300703708	0.336991008	-0.015863675	-0.004645792	0.677982241	0.548220869	0.40517636	-0.401490206	0.049344716	-0.1112573	0.189100541	0.145992523	0.368736564	-0.574993473	0.109917899	-0.146286072	-0.180952139	0.258511406	0.223192494	0.504396156	-0.28222126	-0.074883641	0.075701573	-0.132153968	-0.007348152	1.396907212	-0.062627199	-0.287988578	-0.062437681	0.065339496	0.06275287	0.693020722
Annexin_VII-M-V	-0.239973901	-0.179033086	-0.373348592	-0.160991304	0.501899103	-0.036384118	-0.201099505	-0.456109042	0.157291288	0.524257938	-0.191666095	0.489124899	-0.08304094	-0.023778083	-0.086688449	-0.117059943	0.224296227	-0.107211393	-0.144846813	0.138258438	0.338984481	0.11851313	-0.176886131	0.184877871	0.008394445	-0.333935536	-0.061141513	-0.055358441	-0.060876691	-0.156313425	0.043723841	-0.170579633	0.082971164	-0.119107237	0.020353199	-0.289907763	-0.424152175	-0.119405655	0.032935522	0.576313283	0.173579169	0.509832461	0.121035334	-0.037072272	-0.056941772	-0.368307145	-0.163744023	0.231890039	0.329938525	0.031180206	-0.353692082	-0.1581217	0.055220056	0.010687253	-0.071255915	-0.193930484	-0.227010547	0.134793597	0.171512319	-0.025233677	0.372332073	-0.072397337	-0.42159666
AR-R-V	0.014713078	-0.218900158	-0.043699541	-0.012583608	0.593027615	-0.073912748	-0.107214128	0.176715161	0.100015872	-0.342126236	0.183213588	0.180031273	-0.040361662	0.29507469	0.014770183	0.111708255	0.118825874	-0.021392172	0.014946605	0.080526522	0.324076872	-0.118735323	0.04411863	0.120618846	-0.074944578	-0.080995922	0.006485143	-0.188657723	0.07805693	-0.053149557	0.049929721	0.32251697	0.045769327	0.078003491	-0.112359387	0.124030355	0.058160133	0.076692753	0.231034485	-0.044010175	-0.011518357	0.253002414	-0.074704275	-0.094336828	0.176638082	0.176910933	-0.025559038	0.152057749	0.122287638	0.061489499	0.090678612	0.478165553	0.442125539	0.427100288	0.153521773	-0.020169115	-0.282185806	-0.010795951	-0.119382919	-0.052682329	0.032982577	-0.060325458	0.189929512
DIRAS3-M-E	0.037264875	-0.139157538	0.734188858	0.059554995	-0.407955245	0.31782189	-0.393926442	0.774446583	0.255110559	-0.48289471	0.448615488	-0.360357751	-0.169668374	-0.210238705	-0.098994016	0.637378657	0.337529441	-0.122391627	0.086925938	-0.14565539	0.207756693	0.11519493	0.382401441	0.018117683	0.201679934	0.098839954	0.435981595	-0.030123536	-0.191216081	0.519315187	-0.131761857	0.585839187	-0.53098343	-0.266387178	-0.426248296	0.739686582	0.748655473	0.718837035	-0.116975904	-0.10096045	0.173540943	0.394060447	-0.017326327	0.333533756	-0.22114442	0.366982554	0.016608221	-0.128723455	0.206073346	0.429422907	0.71830677	0.059561571	0.212278631	0.360973913	0.190676409	0.386559281	-0.700308338	-0.233611235	-0.375462796	0.323299627	0.284188117	0.126132198	0.790012004
ASNS-R-V	-0.265464452	-0.077139632	0.024495834	-0.48865891	0.177571849	-0.524357675	-0.166406764	-0.122541103	-0.748904202	0.733054117	1.146088853	0.372937342	-0.352365016	0.485675892	-0.608280182	-0.483440462	-0.428557639	-0.621860436	-0.68685058	0.536346839	-0.136979252	-0.171392335	-0.397907121	0.314058453	-0.306258913	0.081317279	0.063716045	0.384874363	-0.182425688	-0.334550984	0.220988962	-0.561261961	0.572185276	0.619365336	0.590093989	-0.401865805	-0.325854763	-0.235750761	1.721129309	0.997663295	-0.625848683	-0.402290478	0.120306983	-0.305400301	0.575120632	-0.603914518	-0.098262747	-0.486096194	-0.658405651	-0.231378581	0.83818611	-0.565051628	0.488338893	-0.611678514	-0.471309398	0.083806926	-0.179936716	0.104621661	1.427423003	-0.272154369	0.083542772	-0.329429808	-0.108574109
ATM-R-E	0.544696486	-0.026888529	-0.061690661	0.141617045	-1.02964907	-0.477719713	0.558498469	0.079062564	-0.683089562	0.853755698	0.164487142	-1.526568655	0.831488886	-0.187770285	0.354973965	0.115761815	-0.678813876	0.506714362	-0.131938981	-0.745850395	-0.032041219	-0.43675237	-0.430714624	0.160026112	-0.369895317	0.388869457	-0.064038271	-0.112907489	0.216592793	-0.015039414	-0.341904774	-0.089176116	0.360300364	1.015238131	0.463655779	0.153905416	0.134843023	-0.384944178	-1.201027402	-1.290141438	-0.085285594	-0.346292301	0.131252525	-0.027891204	0.144557813	0.260434467	0.501012163	-0.899870565	-1.322353309	0.210833439	0.593584096	-0.410855832	-0.138490501	-0.078616641	-0.643112109	0.344685161	0.863012471	-0.699459472	-0.050244096	-0.356678222	-0.57083642	-0.549311188	-0.037118188
B-Raf-M-C	-0.06491771	0.348660343	-0.671700729	0.698863802	0.26459044	-0.231109163	0.236804249	-1.257443078	-0.390665074	0.135557705	-0.003331504	0.200133628	-0.668322812	0.449253865	-0.751503506	-0.685398134	-0.094460454	0.335934173	0.783536318	0.342996619	-0.596340389	-0.052425671	0.061062075	-0.175534347	0.176936216	0.286983008	-0.32432554	0.460694045	-0.138420177	-0.220919663	-0.136490852	-0.037739683	0.281608705	0.188764026	0.383461408	-0.264290453	-0.899685385	0.214066149	0.131758904	0.211924787	-0.036578728	-0.373117174	0.290747703	0.226147771	0.411290052	0.419373204	-0.090087052	0.331434069	-0.557940771	-0.122267438	-0.438922527	0.223863172	-0.018114686	-0.311332508	0.0359217	0.252763884	0.076504927	0.272817604	0.604912342	0.336383807	-0.37625971	0.709503053	-0.792584563
Bad_pS112-R-V	0.078392532	0.19099146	0.011571072	0.117847192	-0.481869398	0.174227462	0.378455697	0.230122584	-0.227253681	0.232341564	-0.13877424	-0.471421993	0.28907072	-0.134210156	0.337484319	0.21321627	-0.317951436	0.315743839	-0.142921351	-0.535682686	-0.318451922	-0.077572795	-0.320455776	-0.329942364	-0.221466906	0.09640065	0.215530355	-0.11535671	0.067464452	-0.109011079	-0.178276778	0.01369701	0.349899464	0.056477245	0.327525755	0.075876491	0.221388336	-0.076213318	-0.528555744	-0.368510846	-0.296403175	-0.312944969	-0.351986212	-0.097095322	-0.206989186	-0.050922674	0.023469907	-0.552975202	-0.187475179	-0.126093649	-0.084121364	0.035584896	0.006518921	-0.148520663	-0.261787708	-0.338249813	0.040137475	-0.220411289	-0.025495957	-0.186922439	0.110845847	-0.242239217	0.113302052
Bak-R-C	-0.058325724	-0.131923007	0.212661865	-0.051808858	-0.417023961	0.06337165	-0.193890157	0.458967211	0.153716958	-0.279782285	-0.000209394	0.017455348	-0.01048339	-0.218707242	-0.081550663	0.091642168	0.062822552	-0.122259909	-0.011979883	-0.121058925	0.064572777	-0.072021182	0.01914986	-0.045835552	-0.000331351	-0.082383705	0.193730117	-0.135195354	-0.10807549	-0.06488517	-0.162889186	0.074605835	-0.372789022	-0.120554312	-0.338950037	0.171935695	0.315978625	0.056916223	-0.034045178	-0.047499422	-0.061238437	0.161718316	-0.274516003	0.153957838	-0.128193388	-0.062857893	-0.11058088	-0.053915227	0.085215241	0.046352398	0.234444132	-0.07616871	-0.004499116	-0.009343318	-0.024448901	0.051569407	-0.366840608	-0.135900008	-0.232446918	0.010785997	0.322995096	-0.127088483	0.201052294
Bap1-c-4-M-V	-0.009829898	0.167633919	0.12385691	-0.018606758	-0.211358972	0.074730257	-0.242114078	0.141802435	-0.288104241	0.319240726	0.138956584	-0.226734767	-0.196138875	-0.26010015	-0.286219927	0.076267114	-0.370654843	-0.078989187	0.07834062	-0.174790381	-0.321799096	-0.173069077	0.0763546	-0.117336433	-0.02237155	0.006052013	-0.04884726	-1.06E-05	-0.254787029	0.092883767	-0.276105291	0.081128618	-0.365228956	-0.337976322	-0.35511949	0.18157285	0.157339016	0.194309477	-0.182277263	-0.412179867	-0.105155237	-0.175854425	-0.178413897	0.071169762	-0.02372416	-0.105281217	-0.030357087	-0.083743787	-0.376338723	0.0713811	0.213785739	-0.187387831	0.174150201	0.025301544	-0.272716387	0.360228807	0.316804034	-0.188208738	-0.152406382	0.117864721	-0.253906559	-0.00568624	0.178740321
Bax-R-V	-0.138064028	-0.016802644	-0.127545074	-0.209663314	0.459856172	-0.045300178	0.029140953	-0.106233885	0.03667024	0.454198649	-0.273781383	0.595869876	0.052647751	0.023009856	0.208699299	-0.249934295	-0.025753469	0.107912057	0.244826771	0.188303129	0.130497458	0.06144008	0.181682451	0.224079966	-0.164497228	-0.119717443	-0.092101269	-0.028231277	0.052774769	-0.18099448	0.301196011	-0.323847945	0.113407747	-0.013052654	-0.10547386	-0.367036241	-0.183716793	-0.227351663	0.414875266	0.538054682	0.269413387	0.038117164	0.116584233	-0.135855697	-0.060574984	-0.030296175	0.033225245	0.382123982	0.259419671	0.042295803	-0.173041245	-0.049655547	-0.290762958	-0.171460932	0.205250909	-0.197165577	0.517176998	0.448216171	-0.214857516	0.036033458	0.167827194	0.376225695	-0.305898131
